date_key,calendar_date,cal_year,cal_month,cal_day,day_of_week,day_of_week_num,is_weekend,month_name,month_sort_key
20120427,2012-04-27,2012,4,27,Friday,5,False,Apr 2012,2012-04
20120428,2012-04-28,2012,4,28,Saturday,6,True,Apr 2012,2012-04
20120429,2012-04-29,2012,4,29,Sunday,7,True,Apr 2012,2012-04
20120430,2012-04-30,2012,4,30,Monday,1,False,Apr 2012,2012-04
20120501,2012-05-01,2012,5,1,Tuesday,2,False,May 2012,2012-05
20120502,2012-05-02,2012,5,2,Wednesday,3,False,May 2012,2012-05
20120503,2012-05-03,2012,5,3,Thursday,4,False,May 2012,2012-05
20120504,2012-05-04,2012,5,4,Friday,5,False,May 2012,2012-05
20120505,2012-05-05,2012,5,5,Saturday,6,True,May 2012,2012-05
20120506,2012-05-06,2012,5,6,Sunday,7,True,May 2012,2012-05
20120507,2012-05-07,2012,5,7,Monday,1,False,May 2012,2012-05
20120508,2012-05-08,2012,5,8,Tuesday,2,False,May 2012,2012-05
20120509,2012-05-09,2012,5,9,Wednesday,3,False,May 2012,2012-05
20120510,2012-05-10,2012,5,10,Thursday,4,False,May 2012,2012-05
20120511,2012-05-11,2012,5,11,Friday,5,False,May 2012,2012-05
20120512,2012-05-12,2012,5,12,Saturday,6,True,May 2012,2012-05
20120513,2012-05-13,2012,5,13,Sunday,7,True,May 2012,2012-05
20120514,2012-05-14,2012,5,14,Monday,1,False,May 2012,2012-05
20120515,2012-05-15,2012,5,15,Tuesday,2,False,May 2012,2012-05
20120516,2012-05-16,2012,5,16,Wednesday,3,False,May 2012,2012-05
20120517,2012-05-17,2012,5,17,Thursday,4,False,May 2012,2012-05
20120518,2012-05-18,2012,5,18,Friday,5,False,May 2012,2012-05
20120519,2012-05-19,2012,5,19,Saturday,6,True,May 2012,2012-05
20120520,2012-05-20,2012,5,20,Sunday,7,True,May 2012,2012-05
20120521,2012-05-21,2012,5,21,Monday,1,False,May 2012,2012-05
20120522,2012-05-22,2012,5,22,Tuesday,2,False,May 2012,2012-05
20120523,2012-05-23,2012,5,23,Wednesday,3,False,May 2012,2012-05
20120524,2012-05-24,2012,5,24,Thursday,4,False,May 2012,2012-05
20120525,2012-05-25,2012,5,25,Friday,5,False,May 2012,2012-05
20120526,2012-05-26,2012,5,26,Saturday,6,True,May 2012,2012-05
20120527,2012-05-27,2012,5,27,Sunday,7,True,May 2012,2012-05
20120528,2012-05-28,2012,5,28,Monday,1,False,May 2012,2012-05
20120529,2012-05-29,2012,5,29,Tuesday,2,False,May 2012,2012-05
20120530,2012-05-30,2012,5,30,Wednesday,3,False,May 2012,2012-05
20120531,2012-05-31,2012,5,31,Thursday,4,False,May 2012,2012-05
20120601,2012-06-01,2012,6,1,Friday,5,False,Jun 2012,2012-06
20120602,2012-06-02,2012,6,2,Saturday,6,True,Jun 2012,2012-06
20120603,2012-06-03,2012,6,3,Sunday,7,True,Jun 2012,2012-06
20120604,2012-06-04,2012,6,4,Monday,1,False,Jun 2012,2012-06
20120605,2012-06-05,2012,6,5,Tuesday,2,False,Jun 2012,2012-06
20120606,2012-06-06,2012,6,6,Wednesday,3,False,Jun 2012,2012-06
20120607,2012-06-07,2012,6,7,Thursday,4,False,Jun 2012,2012-06
20120608,2012-06-08,2012,6,8,Friday,5,False,Jun 2012,2012-06
20120609,2012-06-09,2012,6,9,Saturday,6,True,Jun 2012,2012-06
20120610,2012-06-10,2012,6,10,Sunday,7,True,Jun 2012,2012-06
20120611,2012-06-11,2012,6,11,Monday,1,False,Jun 2012,2012-06
20120612,2012-06-12,2012,6,12,Tuesday,2,False,Jun 2012,2012-06
20120613,2012-06-13,2012,6,13,Wednesday,3,False,Jun 2012,2012-06
20120614,2012-06-14,2012,6,14,Thursday,4,False,Jun 2012,2012-06
20120615,2012-06-15,2012,6,15,Friday,5,False,Jun 2012,2012-06
20120616,2012-06-16,2012,6,16,Saturday,6,True,Jun 2012,2012-06
20120617,2012-06-17,2012,6,17,Sunday,7,True,Jun 2012,2012-06
20120618,2012-06-18,2012,6,18,Monday,1,False,Jun 2012,2012-06
20120619,2012-06-19,2012,6,19,Tuesday,2,False,Jun 2012,2012-06
20120620,2012-06-20,2012,6,20,Wednesday,3,False,Jun 2012,2012-06
20120621,2012-06-21,2012,6,21,Thursday,4,False,Jun 2012,2012-06
20120622,2012-06-22,2012,6,22,Friday,5,False,Jun 2012,2012-06
20120623,2012-06-23,2012,6,23,Saturday,6,True,Jun 2012,2012-06
20120624,2012-06-24,2012,6,24,Sunday,7,True,Jun 2012,2012-06
20120625,2012-06-25,2012,6,25,Monday,1,False,Jun 2012,2012-06
20120626,2012-06-26,2012,6,26,Tuesday,2,False,Jun 2012,2012-06
20120627,2012-06-27,2012,6,27,Wednesday,3,False,Jun 2012,2012-06
20120628,2012-06-28,2012,6,28,Thursday,4,False,Jun 2012,2012-06
20120629,2012-06-29,2012,6,29,Friday,5,False,Jun 2012,2012-06
20120630,2012-06-30,2012,6,30,Saturday,6,True,Jun 2012,2012-06
20120701,2012-07-01,2012,7,1,Sunday,7,True,Jul 2012,2012-07
20120702,2012-07-02,2012,7,2,Monday,1,False,Jul 2012,2012-07
20120703,2012-07-03,2012,7,3,Tuesday,2,False,Jul 2012,2012-07
20120704,2012-07-04,2012,7,4,Wednesday,3,False,Jul 2012,2012-07
20120705,2012-07-05,2012,7,5,Thursday,4,False,Jul 2012,2012-07
20120706,2012-07-06,2012,7,6,Friday,5,False,Jul 2012,2012-07
20120707,2012-07-07,2012,7,7,Saturday,6,True,Jul 2012,2012-07
20120708,2012-07-08,2012,7,8,Sunday,7,True,Jul 2012,2012-07
20120709,2012-07-09,2012,7,9,Monday,1,False,Jul 2012,2012-07
20120710,2012-07-10,2012,7,10,Tuesday,2,False,Jul 2012,2012-07
20120711,2012-07-11,2012,7,11,Wednesday,3,False,Jul 2012,2012-07
20120712,2012-07-12,2012,7,12,Thursday,4,False,Jul 2012,2012-07
20120713,2012-07-13,2012,7,13,Friday,5,False,Jul 2012,2012-07
20120714,2012-07-14,2012,7,14,Saturday,6,True,Jul 2012,2012-07
20120715,2012-07-15,2012,7,15,Sunday,7,True,Jul 2012,2012-07
20120716,2012-07-16,2012,7,16,Monday,1,False,Jul 2012,2012-07
20120717,2012-07-17,2012,7,17,Tuesday,2,False,Jul 2012,2012-07
20120718,2012-07-18,2012,7,18,Wednesday,3,False,Jul 2012,2012-07
20120719,2012-07-19,2012,7,19,Thursday,4,False,Jul 2012,2012-07
20120720,2012-07-20,2012,7,20,Friday,5,False,Jul 2012,2012-07
20120721,2012-07-21,2012,7,21,Saturday,6,True,Jul 2012,2012-07
20120722,2012-07-22,2012,7,22,Sunday,7,True,Jul 2012,2012-07
20120723,2012-07-23,2012,7,23,Monday,1,False,Jul 2012,2012-07
20120724,2012-07-24,2012,7,24,Tuesday,2,False,Jul 2012,2012-07
20120725,2012-07-25,2012,7,25,Wednesday,3,False,Jul 2012,2012-07
20120726,2012-07-26,2012,7,26,Thursday,4,False,Jul 2012,2012-07
20120727,2012-07-27,2012,7,27,Friday,5,False,Jul 2012,2012-07
20120728,2012-07-28,2012,7,28,Saturday,6,True,Jul 2012,2012-07
20120729,2012-07-29,2012,7,29,Sunday,7,True,Jul 2012,2012-07
20120730,2012-07-30,2012,7,30,Monday,1,False,Jul 2012,2012-07
20120731,2012-07-31,2012,7,31,Tuesday,2,False,Jul 2012,2012-07
20120801,2012-08-01,2012,8,1,Wednesday,3,False,Aug 2012,2012-08
20120802,2012-08-02,2012,8,2,Thursday,4,False,Aug 2012,2012-08
20120803,2012-08-03,2012,8,3,Friday,5,False,Aug 2012,2012-08
20120804,2012-08-04,2012,8,4,Saturday,6,True,Aug 2012,2012-08
20120805,2012-08-05,2012,8,5,Sunday,7,True,Aug 2012,2012-08
20120806,2012-08-06,2012,8,6,Monday,1,False,Aug 2012,2012-08
20120807,2012-08-07,2012,8,7,Tuesday,2,False,Aug 2012,2012-08
20120808,2012-08-08,2012,8,8,Wednesday,3,False,Aug 2012,2012-08
20120809,2012-08-09,2012,8,9,Thursday,4,False,Aug 2012,2012-08
20120810,2012-08-10,2012,8,10,Friday,5,False,Aug 2012,2012-08
20120811,2012-08-11,2012,8,11,Saturday,6,True,Aug 2012,2012-08
20120812,2012-08-12,2012,8,12,Sunday,7,True,Aug 2012,2012-08
20120813,2012-08-13,2012,8,13,Monday,1,False,Aug 2012,2012-08
20120814,2012-08-14,2012,8,14,Tuesday,2,False,Aug 2012,2012-08
20120815,2012-08-15,2012,8,15,Wednesday,3,False,Aug 2012,2012-08
20120816,2012-08-16,2012,8,16,Thursday,4,False,Aug 2012,2012-08
20120817,2012-08-17,2012,8,17,Friday,5,False,Aug 2012,2012-08
20120818,2012-08-18,2012,8,18,Saturday,6,True,Aug 2012,2012-08
20120819,2012-08-19,2012,8,19,Sunday,7,True,Aug 2012,2012-08
20120820,2012-08-20,2012,8,20,Monday,1,False,Aug 2012,2012-08
20120821,2012-08-21,2012,8,21,Tuesday,2,False,Aug 2012,2012-08
20120822,2012-08-22,2012,8,22,Wednesday,3,False,Aug 2012,2012-08
20120823,2012-08-23,2012,8,23,Thursday,4,False,Aug 2012,2012-08
20120824,2012-08-24,2012,8,24,Friday,5,False,Aug 2012,2012-08
20120825,2012-08-25,2012,8,25,Saturday,6,True,Aug 2012,2012-08
20120826,2012-08-26,2012,8,26,Sunday,7,True,Aug 2012,2012-08
20120827,2012-08-27,2012,8,27,Monday,1,False,Aug 2012,2012-08
20120828,2012-08-28,2012,8,28,Tuesday,2,False,Aug 2012,2012-08
20120829,2012-08-29,2012,8,29,Wednesday,3,False,Aug 2012,2012-08
20120830,2012-08-30,2012,8,30,Thursday,4,False,Aug 2012,2012-08
20120831,2012-08-31,2012,8,31,Friday,5,False,Aug 2012,2012-08
20120901,2012-09-01,2012,9,1,Saturday,6,True,Sep 2012,2012-09
20120902,2012-09-02,2012,9,2,Sunday,7,True,Sep 2012,2012-09
20120903,2012-09-03,2012,9,3,Monday,1,False,Sep 2012,2012-09
20120904,2012-09-04,2012,9,4,Tuesday,2,False,Sep 2012,2012-09
20120905,2012-09-05,2012,9,5,Wednesday,3,False,Sep 2012,2012-09
20120906,2012-09-06,2012,9,6,Thursday,4,False,Sep 2012,2012-09
20120907,2012-09-07,2012,9,7,Friday,5,False,Sep 2012,2012-09
20120908,2012-09-08,2012,9,8,Saturday,6,True,Sep 2012,2012-09
20120909,2012-09-09,2012,9,9,Sunday,7,True,Sep 2012,2012-09
20120910,2012-09-10,2012,9,10,Monday,1,False,Sep 2012,2012-09
20120911,2012-09-11,2012,9,11,Tuesday,2,False,Sep 2012,2012-09
20120912,2012-09-12,2012,9,12,Wednesday,3,False,Sep 2012,2012-09
20120913,2012-09-13,2012,9,13,Thursday,4,False,Sep 2012,2012-09
20120914,2012-09-14,2012,9,14,Friday,5,False,Sep 2012,2012-09
20120915,2012-09-15,2012,9,15,Saturday,6,True,Sep 2012,2012-09
20120916,2012-09-16,2012,9,16,Sunday,7,True,Sep 2012,2012-09
20120917,2012-09-17,2012,9,17,Monday,1,False,Sep 2012,2012-09
20120918,2012-09-18,2012,9,18,Tuesday,2,False,Sep 2012,2012-09
20120919,2012-09-19,2012,9,19,Wednesday,3,False,Sep 2012,2012-09
20120920,2012-09-20,2012,9,20,Thursday,4,False,Sep 2012,2012-09
20120921,2012-09-21,2012,9,21,Friday,5,False,Sep 2012,2012-09
20120922,2012-09-22,2012,9,22,Saturday,6,True,Sep 2012,2012-09
20120923,2012-09-23,2012,9,23,Sunday,7,True,Sep 2012,2012-09
20120924,2012-09-24,2012,9,24,Monday,1,False,Sep 2012,2012-09
20120925,2012-09-25,2012,9,25,Tuesday,2,False,Sep 2012,2012-09
20120926,2012-09-26,2012,9,26,Wednesday,3,False,Sep 2012,2012-09
20120927,2012-09-27,2012,9,27,Thursday,4,False,Sep 2012,2012-09
20120928,2012-09-28,2012,9,28,Friday,5,False,Sep 2012,2012-09
20120929,2012-09-29,2012,9,29,Saturday,6,True,Sep 2012,2012-09
20120930,2012-09-30,2012,9,30,Sunday,7,True,Sep 2012,2012-09
20121001,2012-10-01,2012,10,1,Monday,1,False,Oct 2012,2012-10
20121002,2012-10-02,2012,10,2,Tuesday,2,False,Oct 2012,2012-10
20121003,2012-10-03,2012,10,3,Wednesday,3,False,Oct 2012,2012-10
20121004,2012-10-04,2012,10,4,Thursday,4,False,Oct 2012,2012-10
20121005,2012-10-05,2012,10,5,Friday,5,False,Oct 2012,2012-10
20121006,2012-10-06,2012,10,6,Saturday,6,True,Oct 2012,2012-10
20121007,2012-10-07,2012,10,7,Sunday,7,True,Oct 2012,2012-10
20121008,2012-10-08,2012,10,8,Monday,1,False,Oct 2012,2012-10
20121009,2012-10-09,2012,10,9,Tuesday,2,False,Oct 2012,2012-10
20121010,2012-10-10,2012,10,10,Wednesday,3,False,Oct 2012,2012-10
20121011,2012-10-11,2012,10,11,Thursday,4,False,Oct 2012,2012-10
20121012,2012-10-12,2012,10,12,Friday,5,False,Oct 2012,2012-10
20121013,2012-10-13,2012,10,13,Saturday,6,True,Oct 2012,2012-10
20121014,2012-10-14,2012,10,14,Sunday,7,True,Oct 2012,2012-10
20121015,2012-10-15,2012,10,15,Monday,1,False,Oct 2012,2012-10
20121016,2012-10-16,2012,10,16,Tuesday,2,False,Oct 2012,2012-10
20121017,2012-10-17,2012,10,17,Wednesday,3,False,Oct 2012,2012-10
20121018,2012-10-18,2012,10,18,Thursday,4,False,Oct 2012,2012-10
20121019,2012-10-19,2012,10,19,Friday,5,False,Oct 2012,2012-10
20121020,2012-10-20,2012,10,20,Saturday,6,True,Oct 2012,2012-10
20121021,2012-10-21,2012,10,21,Sunday,7,True,Oct 2012,2012-10
20121022,2012-10-22,2012,10,22,Monday,1,False,Oct 2012,2012-10
20121023,2012-10-23,2012,10,23,Tuesday,2,False,Oct 2012,2012-10
20121024,2012-10-24,2012,10,24,Wednesday,3,False,Oct 2012,2012-10
20121025,2012-10-25,2012,10,25,Thursday,4,False,Oct 2012,2012-10
20121026,2012-10-26,2012,10,26,Friday,5,False,Oct 2012,2012-10
20121027,2012-10-27,2012,10,27,Saturday,6,True,Oct 2012,2012-10
20121028,2012-10-28,2012,10,28,Sunday,7,True,Oct 2012,2012-10
20121029,2012-10-29,2012,10,29,Monday,1,False,Oct 2012,2012-10
20121030,2012-10-30,2012,10,30,Tuesday,2,False,Oct 2012,2012-10
20121031,2012-10-31,2012,10,31,Wednesday,3,False,Oct 2012,2012-10
20121101,2012-11-01,2012,11,1,Thursday,4,False,Nov 2012,2012-11
20121102,2012-11-02,2012,11,2,Friday,5,False,Nov 2012,2012-11
20121103,2012-11-03,2012,11,3,Saturday,6,True,Nov 2012,2012-11
20121104,2012-11-04,2012,11,4,Sunday,7,True,Nov 2012,2012-11
20121105,2012-11-05,2012,11,5,Monday,1,False,Nov 2012,2012-11
20121106,2012-11-06,2012,11,6,Tuesday,2,False,Nov 2012,2012-11
20121107,2012-11-07,2012,11,7,Wednesday,3,False,Nov 2012,2012-11
20121108,2012-11-08,2012,11,8,Thursday,4,False,Nov 2012,2012-11
20121109,2012-11-09,2012,11,9,Friday,5,False,Nov 2012,2012-11
20121110,2012-11-10,2012,11,10,Saturday,6,True,Nov 2012,2012-11
20121111,2012-11-11,2012,11,11,Sunday,7,True,Nov 2012,2012-11
20121112,2012-11-12,2012,11,12,Monday,1,False,Nov 2012,2012-11
20121113,2012-11-13,2012,11,13,Tuesday,2,False,Nov 2012,2012-11
20121114,2012-11-14,2012,11,14,Wednesday,3,False,Nov 2012,2012-11
20121115,2012-11-15,2012,11,15,Thursday,4,False,Nov 2012,2012-11
20121116,2012-11-16,2012,11,16,Friday,5,False,Nov 2012,2012-11
20121117,2012-11-17,2012,11,17,Saturday,6,True,Nov 2012,2012-11
20121118,2012-11-18,2012,11,18,Sunday,7,True,Nov 2012,2012-11
20121119,2012-11-19,2012,11,19,Monday,1,False,Nov 2012,2012-11
20121120,2012-11-20,2012,11,20,Tuesday,2,False,Nov 2012,2012-11
20121121,2012-11-21,2012,11,21,Wednesday,3,False,Nov 2012,2012-11
20121122,2012-11-22,2012,11,22,Thursday,4,False,Nov 2012,2012-11
20121123,2012-11-23,2012,11,23,Friday,5,False,Nov 2012,2012-11
20121124,2012-11-24,2012,11,24,Saturday,6,True,Nov 2012,2012-11
20121125,2012-11-25,2012,11,25,Sunday,7,True,Nov 2012,2012-11
20121126,2012-11-26,2012,11,26,Monday,1,False,Nov 2012,2012-11
20121127,2012-11-27,2012,11,27,Tuesday,2,False,Nov 2012,2012-11
20121128,2012-11-28,2012,11,28,Wednesday,3,False,Nov 2012,2012-11
20121129,2012-11-29,2012,11,29,Thursday,4,False,Nov 2012,2012-11
20121130,2012-11-30,2012,11,30,Friday,5,False,Nov 2012,2012-11
20121201,2012-12-01,2012,12,1,Saturday,6,True,Dec 2012,2012-12
20121202,2012-12-02,2012,12,2,Sunday,7,True,Dec 2012,2012-12
20121203,2012-12-03,2012,12,3,Monday,1,False,Dec 2012,2012-12
20121204,2012-12-04,2012,12,4,Tuesday,2,False,Dec 2012,2012-12
20121205,2012-12-05,2012,12,5,Wednesday,3,False,Dec 2012,2012-12
20121206,2012-12-06,2012,12,6,Thursday,4,False,Dec 2012,2012-12
20121207,2012-12-07,2012,12,7,Friday,5,False,Dec 2012,2012-12
20121208,2012-12-08,2012,12,8,Saturday,6,True,Dec 2012,2012-12
20121209,2012-12-09,2012,12,9,Sunday,7,True,Dec 2012,2012-12
20121210,2012-12-10,2012,12,10,Monday,1,False,Dec 2012,2012-12
20121211,2012-12-11,2012,12,11,Tuesday,2,False,Dec 2012,2012-12
20121212,2012-12-12,2012,12,12,Wednesday,3,False,Dec 2012,2012-12
20121213,2012-12-13,2012,12,13,Thursday,4,False,Dec 2012,2012-12
20121214,2012-12-14,2012,12,14,Friday,5,False,Dec 2012,2012-12
20121215,2012-12-15,2012,12,15,Saturday,6,True,Dec 2012,2012-12
20121216,2012-12-16,2012,12,16,Sunday,7,True,Dec 2012,2012-12
20121217,2012-12-17,2012,12,17,Monday,1,False,Dec 2012,2012-12
20121218,2012-12-18,2012,12,18,Tuesday,2,False,Dec 2012,2012-12
20121219,2012-12-19,2012,12,19,Wednesday,3,False,Dec 2012,2012-12
20121220,2012-12-20,2012,12,20,Thursday,4,False,Dec 2012,2012-12
20121221,2012-12-21,2012,12,21,Friday,5,False,Dec 2012,2012-12
20121222,2012-12-22,2012,12,22,Saturday,6,True,Dec 2012,2012-12
20121223,2012-12-23,2012,12,23,Sunday,7,True,Dec 2012,2012-12
20121224,2012-12-24,2012,12,24,Monday,1,False,Dec 2012,2012-12
20121225,2012-12-25,2012,12,25,Tuesday,2,False,Dec 2012,2012-12
20121226,2012-12-26,2012,12,26,Wednesday,3,False,Dec 2012,2012-12
20121227,2012-12-27,2012,12,27,Thursday,4,False,Dec 2012,2012-12
20121228,2012-12-28,2012,12,28,Friday,5,False,Dec 2012,2012-12
20121229,2012-12-29,2012,12,29,Saturday,6,True,Dec 2012,2012-12
20121230,2012-12-30,2012,12,30,Sunday,7,True,Dec 2012,2012-12
20121231,2012-12-31,2012,12,31,Monday,1,False,Dec 2012,2012-12
20130101,2013-01-01,2013,1,1,Tuesday,2,False,Jan 2013,2013-01
20130102,2013-01-02,2013,1,2,Wednesday,3,False,Jan 2013,2013-01
20130103,2013-01-03,2013,1,3,Thursday,4,False,Jan 2013,2013-01
20130104,2013-01-04,2013,1,4,Friday,5,False,Jan 2013,2013-01
20130105,2013-01-05,2013,1,5,Saturday,6,True,Jan 2013,2013-01
20130106,2013-01-06,2013,1,6,Sunday,7,True,Jan 2013,2013-01
20130107,2013-01-07,2013,1,7,Monday,1,False,Jan 2013,2013-01
20130108,2013-01-08,2013,1,8,Tuesday,2,False,Jan 2013,2013-01
20130109,2013-01-09,2013,1,9,Wednesday,3,False,Jan 2013,2013-01
20130110,2013-01-10,2013,1,10,Thursday,4,False,Jan 2013,2013-01
20130111,2013-01-11,2013,1,11,Friday,5,False,Jan 2013,2013-01
20130112,2013-01-12,2013,1,12,Saturday,6,True,Jan 2013,2013-01
20130113,2013-01-13,2013,1,13,Sunday,7,True,Jan 2013,2013-01
20130114,2013-01-14,2013,1,14,Monday,1,False,Jan 2013,2013-01
20130115,2013-01-15,2013,1,15,Tuesday,2,False,Jan 2013,2013-01
20130116,2013-01-16,2013,1,16,Wednesday,3,False,Jan 2013,2013-01
20130117,2013-01-17,2013,1,17,Thursday,4,False,Jan 2013,2013-01
20130118,2013-01-18,2013,1,18,Friday,5,False,Jan 2013,2013-01
20130119,2013-01-19,2013,1,19,Saturday,6,True,Jan 2013,2013-01
20130120,2013-01-20,2013,1,20,Sunday,7,True,Jan 2013,2013-01
20130121,2013-01-21,2013,1,21,Monday,1,False,Jan 2013,2013-01
20130122,2013-01-22,2013,1,22,Tuesday,2,False,Jan 2013,2013-01
20130123,2013-01-23,2013,1,23,Wednesday,3,False,Jan 2013,2013-01
20130124,2013-01-24,2013,1,24,Thursday,4,False,Jan 2013,2013-01
20130125,2013-01-25,2013,1,25,Friday,5,False,Jan 2013,2013-01
20130126,2013-01-26,2013,1,26,Saturday,6,True,Jan 2013,2013-01
20130127,2013-01-27,2013,1,27,Sunday,7,True,Jan 2013,2013-01
20130128,2013-01-28,2013,1,28,Monday,1,False,Jan 2013,2013-01
20130129,2013-01-29,2013,1,29,Tuesday,2,False,Jan 2013,2013-01
20130130,2013-01-30,2013,1,30,Wednesday,3,False,Jan 2013,2013-01
20130131,2013-01-31,2013,1,31,Thursday,4,False,Jan 2013,2013-01
20130201,2013-02-01,2013,2,1,Friday,5,False,Feb 2013,2013-02
20130202,2013-02-02,2013,2,2,Saturday,6,True,Feb 2013,2013-02
20130203,2013-02-03,2013,2,3,Sunday,7,True,Feb 2013,2013-02
20130204,2013-02-04,2013,2,4,Monday,1,False,Feb 2013,2013-02
20130205,2013-02-05,2013,2,5,Tuesday,2,False,Feb 2013,2013-02
20130206,2013-02-06,2013,2,6,Wednesday,3,False,Feb 2013,2013-02
20130207,2013-02-07,2013,2,7,Thursday,4,False,Feb 2013,2013-02
20130208,2013-02-08,2013,2,8,Friday,5,False,Feb 2013,2013-02
20130209,2013-02-09,2013,2,9,Saturday,6,True,Feb 2013,2013-02
20130210,2013-02-10,2013,2,10,Sunday,7,True,Feb 2013,2013-02
20130211,2013-02-11,2013,2,11,Monday,1,False,Feb 2013,2013-02
20130212,2013-02-12,2013,2,12,Tuesday,2,False,Feb 2013,2013-02
20130213,2013-02-13,2013,2,13,Wednesday,3,False,Feb 2013,2013-02
20130214,2013-02-14,2013,2,14,Thursday,4,False,Feb 2013,2013-02
20130215,2013-02-15,2013,2,15,Friday,5,False,Feb 2013,2013-02
20130216,2013-02-16,2013,2,16,Saturday,6,True,Feb 2013,2013-02
20130217,2013-02-17,2013,2,17,Sunday,7,True,Feb 2013,2013-02
20130218,2013-02-18,2013,2,18,Monday,1,False,Feb 2013,2013-02
20130219,2013-02-19,2013,2,19,Tuesday,2,False,Feb 2013,2013-02
20130220,2013-02-20,2013,2,20,Wednesday,3,False,Feb 2013,2013-02
20130221,2013-02-21,2013,2,21,Thursday,4,False,Feb 2013,2013-02
20130222,2013-02-22,2013,2,22,Friday,5,False,Feb 2013,2013-02
20130223,2013-02-23,2013,2,23,Saturday,6,True,Feb 2013,2013-02
20130224,2013-02-24,2013,2,24,Sunday,7,True,Feb 2013,2013-02
20130225,2013-02-25,2013,2,25,Monday,1,False,Feb 2013,2013-02
20130226,2013-02-26,2013,2,26,Tuesday,2,False,Feb 2013,2013-02
20130227,2013-02-27,2013,2,27,Wednesday,3,False,Feb 2013,2013-02
20130228,2013-02-28,2013,2,28,Thursday,4,False,Feb 2013,2013-02
20130301,2013-03-01,2013,3,1,Friday,5,False,Mar 2013,2013-03
20130302,2013-03-02,2013,3,2,Saturday,6,True,Mar 2013,2013-03
20130303,2013-03-03,2013,3,3,Sunday,7,True,Mar 2013,2013-03
20130304,2013-03-04,2013,3,4,Monday,1,False,Mar 2013,2013-03
20130305,2013-03-05,2013,3,5,Tuesday,2,False,Mar 2013,2013-03
20130306,2013-03-06,2013,3,6,Wednesday,3,False,Mar 2013,2013-03
20130307,2013-03-07,2013,3,7,Thursday,4,False,Mar 2013,2013-03
20130308,2013-03-08,2013,3,8,Friday,5,False,Mar 2013,2013-03
20130309,2013-03-09,2013,3,9,Saturday,6,True,Mar 2013,2013-03
20130310,2013-03-10,2013,3,10,Sunday,7,True,Mar 2013,2013-03
20130311,2013-03-11,2013,3,11,Monday,1,False,Mar 2013,2013-03
20130312,2013-03-12,2013,3,12,Tuesday,2,False,Mar 2013,2013-03
20130313,2013-03-13,2013,3,13,Wednesday,3,False,Mar 2013,2013-03
20130314,2013-03-14,2013,3,14,Thursday,4,False,Mar 2013,2013-03
20130315,2013-03-15,2013,3,15,Friday,5,False,Mar 2013,2013-03
20130316,2013-03-16,2013,3,16,Saturday,6,True,Mar 2013,2013-03
20130317,2013-03-17,2013,3,17,Sunday,7,True,Mar 2013,2013-03
20130318,2013-03-18,2013,3,18,Monday,1,False,Mar 2013,2013-03
20130319,2013-03-19,2013,3,19,Tuesday,2,False,Mar 2013,2013-03
20130320,2013-03-20,2013,3,20,Wednesday,3,False,Mar 2013,2013-03
20130321,2013-03-21,2013,3,21,Thursday,4,False,Mar 2013,2013-03
20130322,2013-03-22,2013,3,22,Friday,5,False,Mar 2013,2013-03
20130323,2013-03-23,2013,3,23,Saturday,6,True,Mar 2013,2013-03
20130324,2013-03-24,2013,3,24,Sunday,7,True,Mar 2013,2013-03
20130325,2013-03-25,2013,3,25,Monday,1,False,Mar 2013,2013-03
20130326,2013-03-26,2013,3,26,Tuesday,2,False,Mar 2013,2013-03
20130327,2013-03-27,2013,3,27,Wednesday,3,False,Mar 2013,2013-03
20130328,2013-03-28,2013,3,28,Thursday,4,False,Mar 2013,2013-03
20130329,2013-03-29,2013,3,29,Friday,5,False,Mar 2013,2013-03
20130330,2013-03-30,2013,3,30,Saturday,6,True,Mar 2013,2013-03
20130331,2013-03-31,2013,3,31,Sunday,7,True,Mar 2013,2013-03
20130401,2013-04-01,2013,4,1,Monday,1,False,Apr 2013,2013-04
20130402,2013-04-02,2013,4,2,Tuesday,2,False,Apr 2013,2013-04
20130403,2013-04-03,2013,4,3,Wednesday,3,False,Apr 2013,2013-04
20130404,2013-04-04,2013,4,4,Thursday,4,False,Apr 2013,2013-04
20130405,2013-04-05,2013,4,5,Friday,5,False,Apr 2013,2013-04
20130406,2013-04-06,2013,4,6,Saturday,6,True,Apr 2013,2013-04
20130407,2013-04-07,2013,4,7,Sunday,7,True,Apr 2013,2013-04
20130408,2013-04-08,2013,4,8,Monday,1,False,Apr 2013,2013-04
20130409,2013-04-09,2013,4,9,Tuesday,2,False,Apr 2013,2013-04
20130410,2013-04-10,2013,4,10,Wednesday,3,False,Apr 2013,2013-04
20130411,2013-04-11,2013,4,11,Thursday,4,False,Apr 2013,2013-04
20130412,2013-04-12,2013,4,12,Friday,5,False,Apr 2013,2013-04
20130413,2013-04-13,2013,4,13,Saturday,6,True,Apr 2013,2013-04
20130414,2013-04-14,2013,4,14,Sunday,7,True,Apr 2013,2013-04
20130415,2013-04-15,2013,4,15,Monday,1,False,Apr 2013,2013-04
20130416,2013-04-16,2013,4,16,Tuesday,2,False,Apr 2013,2013-04
20130417,2013-04-17,2013,4,17,Wednesday,3,False,Apr 2013,2013-04
20130418,2013-04-18,2013,4,18,Thursday,4,False,Apr 2013,2013-04
20130419,2013-04-19,2013,4,19,Friday,5,False,Apr 2013,2013-04
20130420,2013-04-20,2013,4,20,Saturday,6,True,Apr 2013,2013-04
